English,French,German,Arabic
U threshold,Seuil en U,Schwellwert,استخدم العتبة
UV angle,angle UV,UV-Winkel,زاوية يو في
Ukrainian,Ukrainien,Ukrainisch,الأوكرانية
Unable to open project,Impossible d'ouvrir le projet,Das Projekt kann nicht geöffnet werden,تعذّر فتح المشروع
Unable to parse file %1,Impossible d'analyser le fichier %1,Die Datei %1 kann nicht verarbeitet werden,تعذّر تحليل الملف %1
Unable to write to file %1,Impossible d'écrire dans le fichier %1,In Datei %1 kann nicht geschrieben werden,تعذّرت الكتابة إلى الملفّ %1
Unable to write to temporary kdenlive file for export: %1,Impossible d'écrire dans le fichier kdenlive temporaire pour l'export: %1,In die temporäre KDenlive-Datei %1 kann nicht zum Export geschrieben werden: %1,تعذّرت الكتابة في ملف تصدير كدنلايف المؤقت: %1
Under,Sous,Unter,أسفل
Underline,Souligner,Unterstrichen,تسطير
Undo History,Historique d'annulation,Aktionsverlauf,تأريخ التّراجع
Unevendevelop Duration,Durée du développement irrégulier,Ungleichmäßig entwickelte Dauer,مدة الإخراج غير المكتمل
Unevendevelop down,Développement irrégulier vers le bas,Ungleichmäßig nach unten entwickeln,تقليل الإخراج غير المكتمل
Unevendevelop up,Développement irrégulier vers le haut,Ungleichmäßig nach oben entwickeln,زيادة الإخراج غير المكتمل
Ungroup Clips,Dégrouper les clips,Clip-Gruppierung auflösen,أزل تجميع المقاطع
Ungroup clips,Dégrouper les clips,Clip-Gruppierung auflösen,إزالة تجميع مقاطع
Uninstall plugin,Désinstaller un module externe,Installierte Module,أزل الملحق
Unknown,Inconnu,Unbekannt,مجهول
Unknown CC License,Licence CC inconnue,Unbekannte CC-Lizenz,ترخيص مشاع إبداعي مجهول
Unknown Creative Commons License,Licence Creative Commons inconnue,Unbekannte CC-Lizenz,ترخيص مشاع إبداعي مجهول
Unknown Error,Erreur inconnue,Unbekannter Fehler,خطأ مجهول
Unknown License,Licence inconnue,Unbekannte Lizenz,ترخيص مجهول
"Unknown composition %1 found on track %2 at %3, compositing with track %4.",Composition inconnue %1 trouvée sur la piste %2 à %3. Composition avec la piste %4.,Ungültiger Clip von Spur %1 bei %2 entfernt,عُثر على تركيب %1 مجهول في المسار %2 عند %3، يتركب مع مسار %4.
Unlock subtitle track,Déverrouiller une piste de sous-titres,Untertitelspur entsperren,فك قفل مسار الترجمة
Unlock track,Déverrouiller la piste,Spur entsperren,فكّ قفل المسار
Unmute,Remettre le son,Stummschaltung aufheben,ألغ الكتم
Unmute Monitor,Rétablir le son de l'écran,Monitor nicht stummschalten,ألغ كتم الشّاشة
Unmute track,Rétablir le son de la piste,Stummschaltung aufheben,ألغ الكتم المسار
Unnamed,Sans nom,Unbenannt,غير مسمى
Unreferenced clip,Vidéo non référencée,Clips entfernen,مقطع غير المشار إليه
Unscaled,Non redimensionné,Unskaliert,بدون قياس
Unselect all,Tout dé-sélectionner,Auswahl aufheben,أزل تحديد الكلّ
Unsupported audio codec: %1,Codec audio non géré : %1,Nicht unterstützter Audio-Codec: %1,مرماز الصّوت غير مدعوم: %1
Unsupported video codec: %1,Codec vidéo non géré : %1,Nicht unterstützter Video-Codec: %1,مرماز الفيديو غير مدعوم: %1
Unsupported video format: %1,Format vidéo non géré : %1,Nicht unterstütztes Videoformat: %1,نسق الفيديو غير مدعوم: %1
Untitled,Sans titre,Unbenannt,غير معنون
Unused Clips,Vidéos non utilisées,Nicht verwendete Clips,المقاطع غير المستخدمة
Unused clips:,Clips non-utilisés :,Nicht verwendete Clips:,المقاطع غير المستخدمة:
Up,Haut,Hoch,أعلى
Update %1,Actualiser %1,%1 aktualisieren,حدّث %1
Update Profile,Mettre à jour le profil,Profil aktualisieren,حدّث التشكيلة
Update Text Clips,Mettre à jour les clips texte,Text-Clips aktualisieren,تحديث مقاطع النّصوص
Update Title,Mettre à jour le titre,Titel aktualisieren,حدّث العنوان
Update current preset,Actualiser le préréglage courant,Aktuelle Voreinstellung aktualisieren,حدث الإعداد المسبق الحالي
Update effect,Mettre à jour un effet,Effekt einfügen,حدث التأثير
Update guides categories,Mettre à jour les catégories de guide,Hilfslinienkategorien aktualisieren,حدّث أصناف الأدلة
Update keyframe,Actualiser l'image clé,Keyframe aktualisieren,حدث الإطار الرئيس
Update keyframes X position,Mettre à jour la position des X images clé,X-Position-Keyframes aktualisieren,حدّث موضع س للأطر الرئيسة
Update keyframes Y position,Mettre à jour la position des Y images clé,Y-Position-Keyframes aktualisieren,حدّث موضع ص للأطر الرئيسة
Update keyframes height,Mettre à jour la hauteur des images clé,Höhen-Keyframes aktualisieren,حدّث ارتفاع للأطر الرئيسة
Update keyframes opacity,Mettre à jour l'opacité des images clé,Deckkraft-Keyframes aktualisieren,حدّث عتمة الأطر الرئيسة
Update keyframes value,Mettre à jour la valeur des images clé,Wert-Keyframes aktualisieren,حدّث قيمة الأطر الرئيسة
Update keyframes width,Mettre à jour la largeur des images clé,eiten-Keyframes aktualisieren,حدّث عرض للأطر الرئيسة
Update subtitle text,Mettre à jour le titre du sous-titre,Untertiteltext aktualisieren,حدّث نص الترجمة
Update zone for %1,Mettre à jour la zone pour %1,%1 aktualisieren,حدّث منطقة لـ%1
Updates per second,Mises à jour par seconde,Felder pro Sekunde,تحديث في كل ثانية
Updates the subtitle display in the timeline.,Met à jour l'affichage des sous-titres dans la frise chronologique.,,تحدث عرض الترجمة في الخط الزمني.
Upgrading project version…,Mise à jour en cours de la version du projet...,Projekt wird geladen,يرقي إصدارة المشروع…
Upper Bound,Limite supérieure,Felder pro Sekunde,الحد الأعلى
Urdu,Ourdou,Urdu,الأورديّة
Usage,Utilisation,Verwendung,الاستخدام
Use IEC 60268-18 Scale,Utiliser une échelle « IEC 60268-18 »,,استخدم مقاس IEC 60268-18
Use Luma,Utiliser la luminosité,Luma verwenden,استخدم لوما
Use Placeholders,Utiliser des espaces réservés,Platzhalter verwenden,استعمل عنصر نائب
Use Proxy Clips,Utiliser des vidéos en cache,Proxy-Clips verwenden,استخدم المقاطع الوسيطة
Use Threshold,Utiliser un seuil,Schwellwert,استخدم العتبة
Use Timeline Zone for Insert,Utiliser la zone du montage pour l'insertion,Zeitleiste,استخدم منطقة الخط الزمني للإدراج
Use a subfolder,Utiliser un sous-dossier,Standard-Ordner verwenden,استخدم مجلد فرعي
Use alpha background,Utiliser l'arrière-plan Alpha,Undurchsichtiger Hintergrund,خلفية معتمة
Use alpha channel of another clip to create a transition.,Utiliser le canal alpha d'un autre clip pour créer une transition.,Alphakanal eines anderen Clips für die Erstellung eines Übergangs verwenden.,استخدم قناة ألفا لمقطع أخرى لإنشاء انتقال.
Use as default,Utiliser par défaut,Als Standard verwenden,استخدم كافتراضيّ
Use default folder,Utiliser le dossier par défaut,Standard-Ordner verwenden,استخدم المجلّد المبدئي
Use default folder: %1,Utiliser le dossier par défaut : %1,Standardordner verwenden: %1,استخدم المجلّد المبدئي: %1
Use effect zone,Utiliser une zone pour les effets,Effekt-Bereich verwenden,استعمل منطقة التأثير
Use grid,Utiliser la grille,Gitter verwenden,استخدم الشّبكة
Use lower CPU priority for proxy and transcode tasks,Utiliser une plus basse priorité pour le processeur pour les tâches de mise en cache et de transcodage.,Niedrigere CPU-Priorität für Proxy- und Transkodierungsaufgaben verwenden,استخدم أولوية معالج منخفظة لمهام  الوسيط وتبديل الترميز
Use peak,Utiliser un pic,Luma verwenden,استخدم لوما
Use project resolution,Utiliser la résolution du projet,Projektauflösung verwenden,استخدم دقة المشروع
Use system packages only,N'utiliser que les paquets du système,,استخدم حزم النظام فقط
Use the image luma instead of the alpha channel.,Utiliser la luminosité de l'image plutôt que le canal alpha,Zeichnet einfache Objekte in den Alphakanal,استخدم لوما الصورة عوضا عن قناة ألفا.
Use the inverse of the alpha channel.,Utiliser l'inverse du cana Alpha.,Zeichnet einfache Objekte in den Alphakanal,استخدم عكس قناة ألفا.
Use transparency,Utiliser la transparence,Transparenz verwenden,استخدم الشّفافيّة
Used Clips,Vidéos utilisées,Verwendete Clips,المقاطع المستخدمة
"Used to store proxy clips, thumbnails, previews","Utilisé pour enregistrer les vidéos en cache, les vignettes, les aperçus",Projektordner zum Soeichern von Proxy-Clips und Vorschaubildern,مستخدم لتخزين المقاطع الوسيطة، والمصغّرات والمعاينات
User Files,Fichiers de l'utilisateur,Filter zurücksetzen,ملفات المستخدم
Using MLT %1,Utilisation de MLT %1,MLT %1 wird verwendet,يستخدم ام ال تي %1
Using python from %1,Utilisation de Python à partir de %1,Verwendete Python-Umgebung: %1,يستعمل بيثون من %1
Utility,Utilitaire,,أداة مساعدة
Uzbek,Ouzbek,Usbekisch,الأزبكية
V,V,V,فولت
V align,Aligner verticalement...,Ausrichten,حاذِ عموديا
V threshold,Seuil en V,Schwellwert,العتبة
VAAPI hardware acceleration,Accélération matérielle VA-API,VAAPI-Hardwarebeschleunigung,تسريع بعتاد VAAPI
VAD Threshold (%),Seuil VAD (%),Schwellwert,العتبة
V – Variable Bitrate,V – Débit binaire variable (Variable Bitrate),V - Variable Bitrate,معدل بت متغير -V
VCO Plugins,Modules externes « VCO »,,ملحقات VCO
VOS&K,VOS&K,,&فوسك VOSK
VR360 Stabilize,Stabiliser « VR360 »,Stabilisieren,قصاصات العناوين
VR360 Transform,Transformation « VR360 »,Transformieren,التّحويل
VR360 and 3D,VR360 et 3D,,في ار 360 و 3أبعاد
Valencian,Valencien,Valencianisch,الكاتاﻻنية
Validating project…,Validation en cours du projet...,Projekt wird geladen,يتحقق صحة المشروع...
Value,Valeur,Wert,القيمة
Variance,Variance,Varianz,تباين
Variant,Variant,Art,التّنويعة
Variation:,Variation :,Variation:,التفاوت:
Vectorscope,Vecteurscope,Vektorskop,منظار المتجهات
Vectorscope (Advanced),Vecteurscope (Avancé),Vektorskop,منظار المتجهات
Version %1,Version %1,Version %1,الإصدار %1
"Version of the project file cannot be read.
Attempting to open nonetheless.","Il est impossible de lire la version du fichier pour le projet.
Tentative de l'ouvrir néanmoins.",,"إصدارة ملف المشروع لا يمكن قراءتها.
سنحاول الفتح على أية حال."
Vertical,Vertical,Senkrecht,عمودي
Vertical (9:16),Vertical (9:16),Senkrecht,عمودي (9:16)
Vertical Alignment,Alignement vertical,Senkrechte Ausrichtung,محاذاة العموديّة
Vertical Barn Door Wipe,Transition verticale à volets entre plans,Vertikale Zentrierung,هامش عموديا
Vertical End,Fin verticale,Vertikal,عمودي
Vertical Flip,Basculement vertical,Senkrecht,اعكس عموديا
Vertical Sigma,Sigma vertical,Vertikale Zentrierung,هامش عموديا
Vertical Start,Début vertical,Vertikale Zentrierung,هامش عموديا
Vertical barn door wipe.,Transition verticale à volets entre plans.,Vertikale Zentrierung,هامش عموديا
Vertical center,Centre en vertical,Senkrechte Streuung,مبعثر عمودي
Vertical guides.,Guides verticaux.,Senkrechte Hilfslinien.,أدلة عمودية
Vertical margin,Marge verticale,Vertikale Zentrierung,هامش عموديا
Vertical multiplicator,Multiplicateur vertical,Senkrecht-Multiplikator,المضاعف العمودي
Vertical offset:,Décalage vertical :,Vertikale Zentrierung,الإزاحة العمودية:
Vertical radius,Rayon vertical,Vertikal,هامش عموديا
Vertical scatter,Diffusion verticale,Senkrechte Streuung,مبعثر عمودي
Vertical scrolling speed,Vitesse de défilement vertical,Senkrecht,اعكس عموديا
Vertical size,Taille verticale,Senkrecht,اعكس عموديا
Vertical split distance,Distance verticale pour séparation,Vertikale Streuung,مبعثر عمودي
"Vertical,Horizontal","Vertical, Horizontal","Senkrecht,Waagerecht","أفقي,عمودي"
Vertigo,Vertige,Vertigo,عمودي
Viance,Viance,Varianz,تباين
Viato effect.,Effet de viato.,Effekt einfügen,تأثير اللصق
Video,Vidéo,Video,الفيديو
Video &track,Pis&te vidéo,&Videospur,م&سار فيديو
Video Clips,Séquences de vidéo,Video-Clips,مقاطع الفيديو
Video Equalizer,Égaliseur vidéo,Equalizer,مقطع فيديو
Video Files,Fichiers de vidéos,Videowerte,ملفّات الفيديو
Video Quality Measurement,Mesure de qualité vidéo,Messung,قياس جوده الفيديو
Video Ratio,Ratio vidéo,Videoauflösung,ميز الفيديو
Video Settings,Paramètres de vidéo,Video-Einstellungen,إعدادات الفيديو
Video Toolbox hardware acceleration,Accélération matérielle de la boîte à outils vidéo,VAAPI-Hardwarebeschleunigung,تسريع بعتاد Video Toolbox
Video bitrate:,Débit binaire de vidéo :,Video-Bitrate:,معدّل بتّات الفيديو:
Video clip,Clip vidéo,Video,مقطع فيديو
Video clips,Clips vidéo,Video-Clips,مقاطع الفيديو
Video codec:,Codec vidéo :,Video-Codec:,مرماز الفيديو:
Video data analysis,Analyse des données vidéos,Datenanalyse in Bearbeitung,يعالج تحليل البيانات
Video delay,Délai vidéo,Videoverzögerung,فيديو فقط
Video device:,Périphérique de vidéo :,Video-Gerät:,جهاز الفيديو:
Video grid,Grille vidéo,Videogitter,قصاصة فيديو
Video restore failed,La restauration de la vidéo a échoué,Das Wiederherstellen des Videos ist fehlgeschlagen,فشل في استعد الفيديو
Video start time,Heure de démarrage de la vidéo,Video-Stream,وقت بدء الفيديو
Video stream,Flux vidéo,Video-Stream,دفق الفيديو
Video stream %1,Flux vidéo %1,Video-Stream %1,دفق الفيديو %1
Video streams:,Flux vidéo :,Video-Stream,دفق الفيديو
Video thumbnails:,Vignettes vidéo :,Video-Vorschauen:,مصغّرات الفيديو:
Video thumbs,Vignettes vidéo,Video-Vorschauen,مصغّرات الفيديو
Video tracks:,Pistes de vidéos :,Videospuren:,مسارات الفيديو:
Video transcode,Transcoder une vidéo,Video-Transkodierung,تبديل الترميز الفيديو
Video values,Valeurs de vidéos,Videowerte,ملفّات الفيديو
Video waveform monitor,Moniteur de forme d’onde vidéo,Audio-Wellenformfilter,مرشح الصوت الموجي
Video without audio track,Vidéo sans piste audio,Video ohne Audiospur,فيديو بلا مسار صوت
Video4Linux Capture,Capture « video4linux »,Video4Linux-Aufnahme,التقاط Video4Linux
Vietnamese,Vietnamien,Vietnamesisch,الفيتنامية
View,Affichage,Ansicht,اعرض
View Mode,Mode d'affichage,Ansichtsmodus,وضع المنظور
Vignette,Vignette,Vignettierung,تأثير الحواف المعتمة
Vignette Effect,Effet vignettage,Schablonen-Effekt,تأثير الحواف المعتمة
Vincent Pinon,Vincent Pinon,Vincent Pinon,فنسنت بينون
Volume,Volume,Lautstärke,المستوى
Volume and Dynamics,Volume et dynamique,,مستوى الصوت وديناميكيات
W:,L :,B:,عرض:
Waiting…,En attente...,Warten ...,ينتظر…
Warn if cached data exceeds:,Alarme si le volume de données en cache dépasse :,"Warnen, wenn die zwischengespeicherten Daten folgende Größe überschreiten:",أطلق تحذير حين تتعدى مجموع البيانات المخبّئة:
Warning,Avertissement,Abtastung:,تحذير
Warning: changes to the drivers and devices can make Kdenlive unstable. Change only if you know what you do.,Attention : modifier les pilotes et les périphériques peut rendre Kdenlive instable. Modifiez les réglages par défaut uniquement si vous savez ce que vous faites !,"Achtung: Änderungen an Treibern und Geräten können Kdenlive instabil machen. Verändern Sie diese Einstellungen nur, wenn Sie wissen, was Sie tun.",تحذير: التّغيير على المشغّلات وأجهزة قد تجعل من كدنلايف غير مستقرّ. أجرِ التّغييرات إن كنت تعلم ما تفعله فقط.
"Warning: non standard fps, adjusting to closest integer.",Attention : taux « FPS » non standard. Ajustement vers le nome entier le plus proche.,,تحذير: إطارًا في الثانية غير قياسي، سيعدل لأقرب عدد صحيح.
Wave,Ondulation,Wellen,موجة
Wave Amplitude,Amplitude d'ondulation,Amplitude,سعة الموجة
Waveform,Forme d'onde,Waveform,شكل الموجي
"We do not allow deleting custom folder models, please do it manually.","Suppression des dossiers de modèles personnalisés non prise en charge, veuillez le faire manuellement.",Das Löschen benutzerdefinierter Ordnermodelle ist nicht zulässig. Bitte führen Sie dies manuell durch.,نحن لا نسمح بحذف مجلدات النماذج المخصصة، يرجى القيام بذلك يدويًا.
We recommend that you save the project before the transcode operation,Nous vous recommandons d'enregistrer le projet avant l'opération de conversion.,,نوصي بحفظ المشروع قبل عملية تحويل الترميز
Weave interlacer,Entrelaceur de trames,Deinterlacer,التشابك
Webcam,Webcam,Webcam,كاميرا الويب
Weight:,Épaisseur :,Höhe,الوزن:
Welcome to Kdenlive,Bienvenue dans Kdenlive,Willkommen zu Kdenlive,مرحبًا بك في كدنلايف
Welcome to Kdenlive %1,Bienvenue dans Kdenlive %1,Willkommen zu Kdenlive %1,مرحبًا بك في كدنلايف %1
Welsh,Gallois,Walisisch,الغاليّة
West Central Oromo,Bornéo Ouest et centre,,غرب وسط أورومو
Western Persian,Persan occidental,Persisch,الفارسية الغربية
Wet amount,Quantité humide,Sättigung des Farbstichs,الكمّيّة
Wet gain,Gain Wet,Nassverstärkung,الانحراف السيني:
Wh&isper,Wh&isper,Whisper,&وسبر Whisper
What data from the GPS file is used for drawing,Quelles données du fichier GPS sont utilisées pour le dessin,,ما هي البيانات من ملف تحديد المواقع العالمي المستخدمة للرسم؟
"When adding automatic keyframes (for example in the Transform effect) while the monitor is playing, this is the minimum frame interval between 2 keyframes.","Lors de l'ajout de trames clé automatiques (Par exemple dans l'effet « Transformer ») lors de la lecture sur écran, il s'agit de l'intervalle minimal entre trames entre 2 trames clé.",,عند إضافة إطارات رئيسة تلقائية (على سبيل المثال في تأثير التحويل) أثناء تشغيل الشاشة، يكون هذا هو الحد الأدنى لفاصل الإطارات بين إطارين رئيسين.
When clicked the zone of the clip currently selected in the project bin is inserted at the playhead position in the active timeline. Clips at the insert position are cut and overwritten.,"Lorsque vous cliquez, la zone de la vidéo actuellement sélectionnée dans le dossier du projet est insérée à la position de la tête de lecture dans la frise chronologique active. Les vidéos à la position d'insertion sont coupés et écrasées.",,عند النقر ستدرج منطقة المقطع المحددة حاليًا في سلة المشروع في موضع رأس التشغيل في الجدول الزمني النشيط. المقاطع التي في موضع الإدراج ستُقص ويعاد كتابتها.
When clicked the zone of the clip currently selected in the project bin is inserted at the playhead position in the active timeline. Clips at the insert position are cut and shifted to the right.,"Lorsque vous cliquez, la zone de la vidéo actuellement sélectionnée dans le dossier du projet est insérée à la position de la tête de lecture dans la frise chronologique active. Les vidéos en position d'insertion sont coupées et décalées vers la droite.",,عند النقر ستدرج منطقة المقطع المحددة حاليًا في سلة المشروع في موضع رأس التشغيل في الجدول الزمني النشيط. المقاطع التي في موضع الإدراج ستُقص وستحرك إلى اليمين.
When cutting subtitles:,Lors d'une coupe des sous-titres :,Beim Schneiden von Untertiteln:,متى تقص الترجمة:
"When enabled and the clip is in a group, all clips in this group that have the same effect will see the parameters adjusted as well. Deleting an effect will delete it in all clips in the group.","Lorsque cette option est activée et que la séquence appartient à un groupe, toutes les séquences de ce groupe utilisant le même effet verront également les paramètres ajustés. La suppression d'un effet le supprimera dans toutes les séquence du groupe.",,عند التمكين ويكون المقطع في مجموعة، فإن جميع المقاطع في هذه المجموعة التي لها نفس التأثير ستشهد تعديل المعلمات أيضًا. سيؤدي حذف التأثير إلى حذفه في جميع المقاطع في المجموعة.
"When enabled, Kdenlive will import all clips contained in the folder and its subfolders without creating the subfolders in Project Bin.","Lorsque cette option est activée, Kdenlive importera toutes les vidéos contenus dans le dossier et ses sous-dossiers sans créer de sous-dossiers dans le dossier du projet.",,عند التفعيل، سيستورد كدنلايف كل المقاطع الموجودة في المجلد و مجلدته الفرعية دون إنشاء مجلدات فرعية في سلة المشروع.
"When enabled, Kdenlive will look for other images with the same name pattern and import them as an image sequence.","Lorsque cette option est activée, Kdenlive recherchera d'autres images ayant un nom similaire et les importera sous forme de séquence d'images.",,عند التفعيل، سيبحث كدنلايف عن الصور ذات نمط أسماء مشابه ويستوردها كتسلسل صور.
"When enabled, this will add basic effects (Flip, Transform, Volume) to all clips for convenience. These effects are disabled and will only be applied if you change a parameter.","Lorsque cette option est activée, elle ajoutera des effets de base (Basculement, transformation, volume) à toutes les vidéos pour plus de commodité. Ces effets sont désactivés et ne seront appliqués que si vous modifiez un paramètre.",,عند تمكين هذا الخيار، سيتم إضافة تأثيرات أساسية (الانعكاس والتحويل والحجم) إلى جميع المقاطع لتسهيل الأمر. هذه التأثيرات معطلة ولن يتم تطبيقها إلا إذا قمت بتغيير معلمة.
When selected mutes all other audio tracks.,"Lorsque cette option est sélectionnée, met en pause toutes les autres pistes audio.",,عندما تحدد ستكتم كل مسارات الصوت الأخرى.
"When selected, a click on an asset in the timeline selects the asset (e.g. clip, composition).","Lorsque cette option est sélectionnée, un clic sur un élément dans la frise chronologique permet de sélectionner l'élément (Par exemple, une vidéo, une composition).",,عند تحديدها، النقر على الأصول في الخط الزمني تحدد ذاك الأصل (مثاله مقطع، تركيب وغيرها).
"When selected, clicking and dragging the mouse in the timeline temporarily groups separate clips and creates or removes space between clips.","Quand cette option est sélectionnée, un clic et un glisser avec la sourie dans la frise chronologique, regroupent temporairement les vidéos séparées et crée ou supprime de l'espace entre les vidéos.","Wenn aktiviert, werden in der Zeitleiste mit Klicken und Ziehen temporär einzelne Clips gruppiert, um den Abstand zwischen den Clips zu vergrößern oder zu verkleinern.",عند تحديدها، النقر وسحب الفأرة في الخط الزمني سيجمع المقاطع المتفرقة مؤقتا وسينشئ أو يزيل المساحة بين المقاطع.
"When selected, dragging a clip slips the clip beneath the given window back and forth.","Lorsque cette option est sélectionnée, un glisser d'une vidéo la fait se déplacer derrière ou devant une fenêtre donnée.","Wenn ein Clip ausgewählt ist, wird er beim Ziehen unter dem gegebenen Ausschnitt hin- und hergeschoben.",عند تحديدها، سحب مقطعًا سيزلق المقطع الذي بأسفل النافذة المحددة ذهابًا وإيابًا.
"When selected, dragging the edges of a clip lengthens or shortens the clip and moves adjacent clips back and forth while doing that.","Quand cette option est sélectionnée, un glisser des bords d'une vidéo permet de l'allonger ou de la raccourcir et déplace les vidéos adjacentes d'avant en arrière en même temps.","Wenn ein Clip ausgewählt ist, wird er durch Ziehen an den Rändern verlängert oder verkürzt und benachbarte Clips werden dabei hin- und hergeschoben.",عند تحديدها، سحب حواف مقطع سيطيل أو يقصر المقطع ويحرك المقاطع المجاورة ذهابًا وإيابًا في أثناء ذلك.
"When set, causes the B frame image to fill the WxH completely with no regard to B's aspect ratio.","Lorsque cette option est activée, l'image de la trame B remplit complètement l'espace « WxH » sans tenir compte du rapport d'aspect de B.",,عندما تعين، سيجعل صورة إطار ثنائي الاتجاه المتوقع يملأ العرض×الارتفاع بالكامل دون اعتبار النسبة الباعية للإطار ثنائي الاتجاه المتوقع
When the parameter is set to Request Option from List the user will be asked to choose a value in this list when the job is started.,"Lorsque le paramètre est défini sur Demander une option dans la liste, l'utilisateur est invité à sélectionner une valeur dans cette liste au démarrage de la tâche.",,عندما تعين المعلمة على خيار الطلب من القائمة، سيُطلب من المستخدم اختيار قيمة في هذه القائمة عند بدء المهمة.
"When using mix (threshold) how soft to make the edge around the threshold. 0.0 = no softness, 1.0 = too soft.","Lors de l'utilisation du mixage (seuil), comment adoucir les contours autour du seuil. 0.0 = aucun adoucissement, 1.0 = adoucissement exagéré.",,عند استخدام المزج (عتبة) كيف يجعل الحواف حول العتبة لينة.0.0 = لا نعومة ، 1.0 = لينة جدا.
Whether the area under the waveform should be filled in. Only applies to line graph type.,Définit si la surface sous la ligne doit être remplie (s'applique seulement au graphique en ligne),Ob der Bereich unter der Wellenform ausgefüllt werden soll. Gilt nur für das Liniendiagramm.,ما إذا كان ينبغي ملء المنطقة الموجودة أسفل الشكل الموجي. ينطبق فقط على نوع الخطي.
"Whether to apply a threshold filter to the luma or alpha or not. If not, luma or alpha value of the resource (File) is copied to the alpha channel.","Application ou non d'un filtre de seuil au canal luma ou alpha. Si cette option est désactivée, la valeur luma ou alpha de la ressource (Fichier) est copiée dans le canal alpha.",,إذا ما يجب تطبيق مرشح العتبة على لوما أو ألفا. إن لم يجب؛ فإن قيمة لوما أو ألفا للموارد (ملف) ستنسخ إلى قناة ألفا.
Whether to invert which frames are on and which is off,Indique quelles trames sont présentées ou éteintes,,ما إذا كان ستعكس الإطارات التي تشغل والتي تقف
Whisper,Murmurer,Whisper,وسبر Whisper
White,Blanc,Weiß,الأبيض
White Balance,Balance des blancs,Weißabgleich,توازن الأبيض
White Balance (LMS space),Balance des blancs (espace des moindres carrés),Weißabgleich (LMS-Faraum),توازن الأبيض
White Noise,uit blanc,Weißes Rauschen,ضجيج أبيض
White color,Couleur de remplissage blanche,Weiße Farbe,لون الشكل
White noise producer,Producteur de uit blanc,,مُنِتج ضجيج أبيض
White output,Sortie blanche,Weiße Ausgabe,خرج الأبيض
"White,Black,Name","Blanc, Noir, Nom",Weißabgleich,توازن الأبيض
Whites,Blanc,Weiß,الأبيض
Width,Largeur,eite,العرض
Width (px),Largeur (px),eite,العرض
Width Type,Type de largeur,eite,العرض
Width of line,Largeur de la ligne,Linieneite,عرض الخط
Window,Fenêtre,Fenster,النافذة
Window Size,Taille de la fenêtre,Fenstergröße,حجم النافذة
Wipe,Transition par balayage,Wipe,مَسح
Wipe Down,Balayer vers le bas,Wipe-Weichheitsgrad,أسفل
Wipe Left,Balayer vers la gauche,Links,أعلى اليسار
Wipe Method,Méthode de balayage,Wipe-Methode,طريقة المسح
Wipe Right,Balayer vers la droite,Rechts anschneiden,أعلى اليمين
Wipe Up,Essuyer,Wipe,مَسح
Wipe from bottom to top.,Balayer du bas vers le haut.,Objekt nach ganz oben anheben,ارفع كائن للأعلى
Wipe from right to left.,Balayer de droite vers la gauche.,Element links ausrichten.,حاذِ العنصر يسارًا.
Wipe from top to bottom.,Balayer du haut vers le bas.,Element unten ausrichten.,حاذِ العنصر إلى الأسفل.
Wipe:,Balayage :,Verwischen:,مَسح:
"Write on clear,Max,Min,Add,Subtract","Écrire sur vide, Max, Min, Addition, Soustraction","Umschreiben, Maximalwert, Minimalwert, Addition, Subtraktion","استبدل,الأعلى,الأدنى,أضف,اطرح"
"Write on clear,Maximum,Minimum,Add,Subtract","Écrire sur vide, Maximum, Minimum, Addition, Soustraction","Umschreiben, Maximalwert, Minimalwert, Addition, Subtraktion","استبدل,الأعلى,الأدنى,أضف,اطرح"
"Wrong document ID, cannot create temporary folder","Identifiant de document non valable, impossible de créer le dossier temporaire","Falsche Dokumenten-ID, der temporäre Ordner kann nicht erstellt werden",معرّف المستند خاطئ، لا يمكن إنشاء المجلّد المؤقّت
X,X,X,س
X Offset,Décalage en X,Versatz,إزاحة س
X axis,Axe X,X-Achse,محور -X:
X axis rotation,Axe de rotation en X,Y-Achsendrehung,إنشاء القناع
X offset,Décalage en X,Versatz,إزاحة س
X position,Position X,X-Position,موضع س
X scale,Échelle X,X-Skalierung,مقياس س
X shear factor,Facteur de cisaillement en X,Verwischfaktor,معامل الغشاوة
X size,Taille X,X-Größe,حجم الملفّ
X264 encoding,Encodage X264,X264-Kodierung,يرمز X264
X:,X :,X:,س:
Y,Y,Y,ص
Y Offset,Décalage en Y,Versatz,إزاحة ص
Y axis,Axe Y,Y-Achse,محور -Y:
Y axis rotation,Axe de rotation Y,Y-Achsendrehung,إنشاء القناع
Y offset,Décalage en Y,Versatz,إزاحة ص
Y position,Position Y,Y-Position,موضع ص
Y scale,Échelle Y,Y-Skalierung,مقياس ص
Y shear factor,Facteur de cisaillement en Y,Verwischfaktor,معامل الغشاوة
Y size,Taille Y,Y-Größe,حجم الملفّ
Y threshold,Seuil en Y,Schwellwert,العتبة
Y trace,Trace Y,Y-Spur,مقطوعة
Y value,Valeur Y,Y-Wert,قيمة واي
Y+U+V Threshold,Seuil Y + U + V,Schwellwert,استخدم العتبة
Y-Delta,Y-Delta,Y-Delta,فرق-لوما
Y:,Y :,Y:,ص:
YADIF (better),YADIF (Meilleur),Bikubisch (besser),YADIF (أفضل)
