English,French,German,Arabic
Text-to-speech engine:,Moteur de synthèse vocale :,Sprachausgabe-Modul,محرك نص-إلى-صوت:
Text-to-speech voice:,Voix de synthèse vocale :,Stimme der Sprachausgabe:,صوت نص-إلى-كلام:
"The current document is protected with a password.In order to save, the file needs to be reloaded. You will be asked for the password again and your undo/redo history will be lost.Do you want to continue?","Le document courant est protégé par un mot de passe.  Pour enregistrer, le fichier doit être rechargé. Le mot de passe vous sera demandé et votre historique d'annulation sera perdu.  Voulez-vous continuer.","Das aktuelle Dokument ist durch ein Passwort geschützt.Um es zu speichern, muss die Datei neu geladen werden. Das Passwort wird wieder abgefragt und der Verlauf von Zurücknehmen/Wiederherstellen geht verloren.Möchten Sie fortfahren?",المستند الحالي محمي بكلمة مرور.   من أجل الحفظ ، يجب إعادة تحميل الملف. ستطالب بكلمة المرور مرة أخرى وستفقد سجل التراجع / الإعادة.  هل تريد المتابعة؟
The document has been modified in a way not permitted by a previous signer.,Le document a été modifié d'une manière non permise par un signataire précédent.,"Das Dokument wurde auf eine Art geändert, die eine vorherige Signatur nicht erlaubt ist.",عدلت الوثيقة بطريقة لا يسمح بها الموقّع السابق.
The document has not been modified since it was signed.,Le document n'a pas été modifié depuis qu'il a été signé.,Das Dokument wurde seit der Signierung nicht geändert.,لم يعدل المستند منذ توقيعه.
The document integrity verification could not be completed.,Impossible de mener à bien la vérification d'intégrité.,Die Überprüfung der Integrität des Dokuments kann nicht vollständig durchgeführt werden.,تعذر إكمال التحقق من سلامة المستند.
"The document is trying to execute an external application and, for your safety, Okular does not allow that.","Le document tente de lancer une application externe. Pour votre sécurité, Okular interdit cela.",Dieses Dokument enthält eine Anforderung zum Ausführen eines externen Programms. Aus Sicherheitsgründen wird diese Anforderung von Okular ignoriert.,المستند يحاول تشغيل تطبيق خارجي ؛ و لأمانك أوكلار لا يسمح بذلك.
"The file %1 has been modified by another program. If you save now, any changes made in the other program will be lost. Are you sure you want to continue?","Le fichier %1 a été modifié par un autre programme. Si vous faites un enregistrement maintenant, toute modification effectuée dans l'autre programme sera perdue. Voulez-vous vraiment continuer ?",Die Datei %1 wurde durch ein anderes Programm geändert. Durch das Speichern der Datei gehen alle Änderungen aus dem anderen Programm verloren. Möchten Sie wirklich fortfahren?,غُير الملف %1  بواسطة برنامج آخر. إذا حفظت الآن ستفقد كل التغييرات التي جرت في التطبيق الآخر.  هل تريد المتابعة؟
The file %1 has unsaved changes but has been modified by another program. Closing it will replace the unsaved changes with the changes made in the other program.Do you want to continue closing the file?,Le fichier %1 contient des modifications non enregistrées mais a été modifié par un autre programme. Sa fermeture remplacera les modifications non enregistrées par les changements réalisés dans l'autre programme.   Voulez-vous vraiment fermer le fichier ?,"Die Datei %1 hat ungespeicherte Änderungen, aber wurde durch ein anderes Programm geändert. Durch das Schließen der Datei werden Ihre Änderungen verworfen und durch die Änderungen aus dem anderen Programms ersetzt. Möchten Sie fortfahren und die Datei schließen?",الملف %1 به تغييرات غير محفوظة ولكنها عدلت بواسطة برنامج آخر. سيؤدي إغلاقه إلى استبدال بالتغييرات غير المحفوظة التغييرات التي تم إجراؤها في البرنامج الآخر.  هل تريد متابعة إغلاق الملف؟
The file %1 has unsaved changes but has been modified by another program. Reloading it will replace the unsaved changes with the changes made in the other program.Do you want to continue reloading the file?,Le fichier %1 contient des modifications non enregistrées mais a été modifié par un autre programme. Son rechargement remplacera les modifications non enregistrées par les changements réalisés dans l'autre programme.   Voulez-vous vraiment recharger le fichier ?,"Die Datei %1 hat ungespeicherte Änderungen, aber wurde durch ein anderes Programm geändert. Durch das Neuladen der Datei werden Ihre Änderungen verworfen und durch die Änderungen aus dem anderen Programms ersetzt. Möchten Sie fortfahren und die Datei neu laden?",الملف %1 به تغييرات غير محفوظة ولكنها عدلت بواسطة برنامج آخر. ستؤدي إعادة تحميله إلى استبدال بالتغييرات غير المحفوظة التغييرات التي تم إجراؤها في البرنامج الآخر.  هل تريد متابعة إعادة تحميل الملف؟
The loading of %1 has been canceled.,Le chargement de %1 a été annulé.,Das Laden von %1 ist abgebrochen worden.,ألغي تحميل %1.
The page print size is invalid,La taille de page pour l'impression est incorrecte,Die Druckseitengröße ist ungültig,حجم صفحة الطباعة غير صالح
"The program ""ps2pdf"" was not found, so Okular can not import PS files using it.","Impossible de trouver le programme « ps2pdf ». Par conséquent, il est impossible pour Okular de l'utiliser pour importer des fichiers « PS ».","Das Programm „ps2pdf“ kann nicht gefunden werden, daher kann Okular keine PS-Dateien importieren.","البرنامج ""ps2pdf"" غير موجود ، لذا لا يمكن لأوكلار استيراد ملفات PS  أو استخدامها."
The requested signature is not present in the document.,La signature demandée n'est pas présente dans le document.,Die angeforderte Signatur ist nicht in der Datei enthalten.,التوقيع المطلوب غير موجود في المستند.
"The revision of the document that was covered by this signature has not been modified;
however there have been subsequent changes to the document.","La révision de ce document couverte par la signature n'a pas été modifiée ;
cependant, des modifications ont été apportées ultérieurement au document.","Die Revision des Dokuments, das durch diese Signatur abgedeckt war, wurde nicht bearbeitet.
Es wurden jedoch nachträgliche Änderungen am Dokument vorgenommen.","لم تعدل مراجعة الوثيقة التي يغطيها هذا التوقيع ؛ 
ومع ذلك كانت هناك تغييرات لاحقة على المستند."
The signature CMS/PKCS7 structure is malformed.,La structure CMS/PKCS7 de la signature est malformée.,Die Signaturstruktur CMS/PKCS7 ist ungültig.,هيكل توقيع CMS/PKCS7 معطوب.
The signature could not be verified.,Impossible de vérifier la signature.,Die Signatur kann nicht überprüft werden.,لا يمكن التحقق من التوقيع.
The signature is cryptographically invalid.,La signature est non valable au niveau du chiffrement.,Die Signatur ist kryptografisch ungültig.,التوقيع غير صالح تشفيرياً.
The signature is cryptographically valid.,La signature est valable au niveau du chiffrement.,Die Signatur ist kryptografisch gültig.,التوقيع صالح تشفيرياً.
"There are no available signing certificates. For more information, please see the section about Adding Digital Signatures in the manual.","Il n'y a aucun certificat de signature Pour plus d'informations, veuillez consulter la section concernant l'Ajout de signatures numériques dans le manuel.","Es sind keine Signaturzertifikate vorhanden.  Weitergehende Informationen finden Sie im Handbuch im Abschnitt Digitale Signaturen hinzufügen.","لا توجد شهادات توقيع متاحة.   لمزيد من المعلومات ، يرجى مراجعة القسم حول  إضافة التوقيعات الرقمية  في الدليل."
"There are two ways of exiting presentation mode, you can press either ESC key or click with the quit button that appears when placing the mouse in the top-right corner. Of course you can cycle windows (Alt+TAB by default)","Il existe deux façons de quitter le mode « Présentation ». Vous pouvez soit appuyer sur la touche « Échap », soit utiliser le bouton de fermeture apparaissant lorsque la souris approche du bord en haut à gauche. Bien sûr, vous êtes toujours en mesure de parcourir les fenêtres ouvertes (par défaut « Alt » + « Tab »).","Es gibt zwei Wege, den Präsentationsmodus zu verlassen. Sie können Esc drücken oder auf das Symbol „Beenden“ drücken, das erscheint, wenn Sie den Mauszeiger an den oberen Bildschirmrand bewegen. Sie können natürlich auch das Fenster wechseln (die Voreinstellung dafür ist Alt+Tabulator).",هناك طريقتان للخروج من نمط العرض التقديمي ، يمكنك ضغط مفتاح ESC أو نقر زر خروج الذي يظهر عند وضع الفأرة على الزاوية العلوية اليسارية. بلا شك يمكنك تدوير النوافذ (Alt+TAB بشكل افتراضي)
There is already a unique Okular instance running. This instance won't be the unique one.,Une instance de Okular est déjà en cours d'exécution. Cette instance ne sera plus la seule.,"Es läuft bereits eine einzigartig Instanz von Okular, aber das ist nicht diese Instanz.",هناك جلسة أوكلار فريدة مفتوحة بالفعل. لن تكون هذه الجلسة جلسة فريدة.
There was a problem sharing the document: %1,Un problème est survenu lors du partage du document : %1,Beim Veröffentlichen des Dokuments ist ein Fehler aufgetreten: %1,حدثت مشكلة في مشاركة المستند: %1
There was no file to print,Il n'y avait aucun fichier à imprimer,Es gibt keine zu druckende Datei.,لا يوجد ملف للطباعة
There's already a tool with that name. Using a default one,Il existe déjà un outil avec ce nom. Veuillez utiliser un nom différent.,Es gibt bereits ein Werkzeug mit diesem Namen. Es wird ein Standard-Name verwendet.,هناك بالفعل أداة بهذا الاسم. سيستخدم المبدئي
This Okular is built without audio support,Cette version de Okular a été compilée dans la prise en charge de l'audio,Diese Version von Okular wurde ohne Audio-Unterstützung gebaut.,هذه الإصدارة من أوكلار مبنية دون دعم الصوت
"This annotation may contain LaTeX code.
Click here to render.","Cette annotation peut contenir du code LaTeX.
Cliquer ici pour en effectuer le rendu.","Diese Anmerkung kann LaTeX-Code enthalten.
Klicken Sie hier, um diesen zu verarbeiten.","يمكن أن يحوي هذا الشرح أكواد لاتِخ. 
اضغط هنا لتصييرها."
This document contains annotations or form data that were saved internally by a previous Okular version. Internal storage is no longer supported. Please save to a file in order to move them if you want to continue to edit the document.,Ce document contient des annotations ou des données de formulaire qui ont été enregistrées en interne par une version précédente de Okular. Le stockage interne n'est plus géré.  Veuillez les enregistrer vers un fichier ou les déplacer si vous voulez continuer à éditer ce document.,"Dieses Dokument enthält Anmerkungen und Formulardaten, die von einer früheren Okular-Version intern gespeichert wurde. Die interne Speicherung wird nicht länger unterstützt . Bitte Speichern Sie das Dokument, wenn Sie es weiter bearbeiten möchten.",يحتوي هذا المستند على تعليقات توضيحية أو بيانات نموذج حفظت داخليًا بواسطة إصدار أوكلار سابق. وحدة التخزين الداخلية  لم تعد مدعومة .  يرجى الحفظ في ملف لنقلهم إذا كنت تريد الاستمرار في تحرير المستند.
"This document has XFA forms, which are currently unsupported.",Ce document utilise des formulaires « XFA » qui ne sont pas encore pris en charge.,"Dies Dokument enthält XFA-Formulare, die zurzeit nicht unterstützt werden.",هذا المستند يحوي نماذج XFA غير مدعومة حاليا.
"This document has embedded files. Click here to see them or go to File -> Embedded Files.","Ce document contient des fichiers intégrés. Cliquer ici pour les afficher ou sélectionnez « Fichier » / « Fichiers intégrés ».","Dieses Dokument enthält eingebettete Dateien. Klicken Sie hier zur Anzeige oder rufen Sie den Menüeintrag „Eingebettete Dateien“ aus dem Menü „Datei“ auf.","هذا المستند فيه ملفات مضمنة. انقر هنا لرؤيتها أو اذهب إلى ملف -> ملفات مضمنة."
"This document has forms. Click on the button to interact with them, or use View -> Show Forms.",Ce document contient des formulaires. Cliquer sur le bouton pour interagir avec eux ou utiliser « Affichage » / « Afficher les formulaires ».,"Dieses Dokument enthält Formulare. Klicken Sie auf diesen Knopf, um sie zu verwenden, oder rufen Sie den Menüeintrag „Formulare anzeigen“ aus dem Menü „Ansicht“ auf.",هذا المستند فيه استمارات. انقر على الزر للتعامل معها ، أو استعمل عرض -> اعرض الاستمارات.
This document has unsigned signature fields.,Ce document possède des champs de signature non signés.,Dieses Dokument enthält unsignierte Signaturfelder.,هذا المستند يحوي أماكن توقيع غير موقعة.
This document is digitally signed.,Ce document est signé numériquement.,Dieses Dokument ist digital signiert.,هذا المستند موقع رقمياً.
This document is digitally signed. Some of the signatures could not be validated properly.,Ce document est signé numériquement. Certaines de ses signatures ne peuvent être correctement validées.,Dieses Dokument ist digital signiert. Einige dieser Signaturen können nicht auf Gültigkeit überprüft werden.,هذا المستند موقع رقمياً. لا يمكن التحقق من صحة بعض التواقيع بشكل صحيح.
This document is digitally signed. There have been changes since last signed.,Ce document est signé numériquement. Il y a eu des modifications depuis la dernière signature.,Dieses Dokument ist digital signiert. Es gibt Änderungen seit dem letzten Signieren.,هذا المستند موقع رقمياً. حصلت تغييرات عليه منذ أخر توقيع.
"This document wants to be shown full screen.
Leave normal mode and enter presentation mode?","Ce document souhaite être affiché en plein écran.
Quitter le mode normal et entrer dans le mode présentation ?","Dieses Dokument möchte im Vollbildmodus angezeigt werden.
Möchten Sie den normalen Modus verlassen und in den Präsentationsmodus wechseln?","يريد هذا المستند أن يظهر في وضع ملء الشاشة. 
أتغادر الوضع العادي وتدخل إلى وضع العرض التقديمي؟"
This link points to a close document action that does not work when using the embedded viewer.,"Ce lien pointe vers une action de fermeture du document, ne fonctionnant pas lors de l'utilisation de l'afficheur intégré.",Diese Verknüpfung fordert das Schließen des Dokuments an. Dies ist unter Verwendung des eingebetteten Betrachters nicht möglich.,هذا الرابط يشير إلى أمر إغلاق المستند والذي لا يعمل عند استخدام العارض المضمن.
This link points to a quit application action that does not work when using the embedded viewer.,"Ce lien pointe vers une action de fermeture du document, ne fonctionnant pas lors de l'utilisation de l'afficheur intégré.",Diese Verknüpfung fordert das Beenden des Programms an. Dies ist unter Verwendung des eingebetteten Betrachters unmöglich.,هذا الرابط يشير إلى أمر الخروج من التطبيق و لا يعمل عند استخدام العراض المضمن.
Threshold:,Seuil :,Schwellwert:,العتبة:
Thumbnails,Vignettes,Vorschaubilder,مصغرات
Title,Titre,Titel,العنوان
Title: %1,Titre : %1,Titel: %1,عنوان: %1
Tobias Koenig,Tobias Koenig,Tobias Koenig,توبياس كونيغ
Tools,Outils,Extras,أدوات
Top Secret,Top secret,Streng geheim,سرّي للغاية
Touch navigation:,Navigation tactile :,Touch-Navigation,ملاحة اللمس:
Transparent,Transparent,Transparent,الشفّافة
Trim To Selection,Rogner à la sélection,Auf Auswahl stutzen,اقتصّ إلى التحديد
TrueType,TrueType,TrueType,تروتايب
TrueType (OT),TrueType (OT),TrueType (OpenType),تروتايب (OT)
Type,Type,Typ,النوع
Type 1,Type 1,Typ 1,النوع 1
Type 1C,Type 1C,Typ 1C,النوع 1C
Type 1C (OT),Type 1C (OT),Typ 1C (OpenType),النوع 1C (OT)
Type 3,Type 3,Typ 3,النوع 3
Type:,Type :,Typ:,النوع:
Typewriter,Machine à écrire,Textkommentar,كتابة
Typewriter Annotation (drag to select a zone),Annotation machine à écrire (faites le glisser pour sélectionner une zone),"Textkommentar-Anmerkung (Ziehen Sie mit der Maus, um einen Bereich auszuwählen)",شرح كتابة (اسحب لتحديد محل)
Typewriter Properties,Propriétés de la machine à écrire,Textkommentar-Eigenschaften,خصائص الكتابة
Unable to find file to print,Impossible de trouver le fichier à imprimer,Die zu druckende Datei ist nicht auffindbar.,تعذر العثور على الملف للطباعة
Unable to find the Okular component.,Impossible de trouver le composant de Okular.,Die Okular-Komponente kann nicht gefunden werden.,عجز عن إيجاد مكون أوكلار.
Unable to find the Okular component: %1,Impossible de trouver le composant de Okular : %1,Die Okular-Komponente wurde nicht gefunden: %1,عجز عن إيجاد مكون أوكلار: %1
Underline,Souligné,Unterstrichen,تسطير
Underline text,Souligner du texte,Text unterstreichen,تسطير نص
Underline with Comment,Souligné avec commentaire,Unterstrichener Text mit Kommentar,تسطير مع تعليق
Undo close tab,Annuler la fermeture de l'onglet,Unterfenster wieder herstellen,تراجع عن إغلاق اللسان
Unknown,Inconnu,Unbekannt,مجهول
Unknown Algorithm,Algorithme inconnu,Unbekannter Algorithmus,خوارزمية مجهولة
Unknown File,Fichier inconnu,Unbekannte Datei,ملف غير معروف
Unknown Type,Type inconnu,Unbekannter Typ,نوع غير معروف
Unknown font,Police inconnue,Unbekannte Schrift,خط مجهول
Unknown issue with Certificate or corrupted data.,Erreur inconnue avec ce certificat ou données corrompues.,Unbekanntes Problem mit dem Zertifikat oder ungültige Daten.,مشكلة مجهول في الشهادة أو البيانات معطوبة.
Unknown signing error,Erreur inconnue lors de la signature,Unbekannte Datei,خطأ توقيع غير معروف
Unsigned Signature %1,Signature %1 non signée,Unsignierte Signatur %1,توقيع غير موقع %1
Unsigned Signature Field (Click to Sign),Champ de signature non signé (cliquez pour signer),Unsigniertes Signaturfeld (zum Signieren klicken),مكان توقيع غير موقع (انقر للتوقيع)
Unsigned signature,Signature non signée,Unsignierte Signatur %1,توقيع غير موقع
Unsupported extension,Extension non prise en charge,Nicht unterstützte Erweiterung,امتداد غير مدعوم
Use Right to Left Reading Direction,Utiliser la direction de lecture de droite à gauche,Leserichtung von rechts nach links,اجعل اتجاه القراءة من اليمين إلى اليسار
Use custom background color:,Utiliser une couleur d'arrière-plan personnalisée :,Benutzerdefinierte Hintergrundfarbe verwenden:,استخدم لون خلفية مخصص:
Use file information to determine whether to open in continuous mode by default,Utilisez les informations du fichier pour déterminer s'il faut ouvrir en mode continu par défaut,,استخدم معلومات الملف لتحديد ما إذا كان سيفتح في الوضع المستمر مبدئيًّا
Use smooth scrolling,Utiliser un défilement doux,Weichen Bildlauf verwenden,استخدم التمرير الناعم
User annotations,Annotations de l'utilisateur,Benutzer-Anmerkungen,شروح المستخدم
V%1,V%1,V%1,V%1
Validity,Validité,Gültigkeit,الصّلاحية
Validity Status,État de validité,Gültigkeitsstatus,حالة الصلاحية
Value,Valeur,Wert,القيمة
Version,Version,Version,الإصدارة
Videos not supported in this Okular,Les vidéos ne sont pas prises en charge dans cette version de Okular.,Diese Version von Okular unterstützt keine Videos,الفيديو غير مدعوم في هذه الإصدارة من أوكلار
Videos not supported in this okular,Les vidéos ne sont pas prises en charge dans cette version de Okular.,Diese Version von Okular unterstützt keine Videos,الفيديو غير مدعوم في هذه الإصدارة من أوكلار
View,Affichage,Ansicht,اعرض
View Certificate...,Voir le certificat...,Zertifikat ansehen ...,اعرض الشهادة...
View Signed Version...,Voir la version signée...,Signierte Version anzeigen ...,اعرض الإصدارة الموقعة...
View in Certificate Manager,Afficher dans le gestionnaire de certificats,In Zertifikatsverwaltung anzeigen,اعرض في مدير الشهادات
Viewer Toolbar,Barre de l'afficheur,Anzeige-Werkzeugleiste,شريط أدوات العارِض
Warn me when I attempt to close multiple tabs,Me prévenir lorsque je tente de fermer plusieurs onglets,Beim Schließen mehrerer Unterfenster warnen,حذرني عند محاولة غلق عدة ألسنة
Warning,Avertissement,Warnung,تحذير
Welcome,Bienvenue,Willkommen,مرحبا
Welcome to Okular,Bienvenue dans Okular,Willkommen in Okular,أهلا في أوكلار
When not displaying document title:,Lorsque le titre du document n'est pas affiché :,Wenn kein Dokumenttitel angezeigt wird:,عند عدم عرض عنوان المستند:
"When using Browse Tool, wrap cursor at screen edges","Lors de l'utilisation de l'outil de navigation, renvoyer le curseur sur les bords de l'écran",Bei Verwendung von „Blättern“ die Cursorbewegung am gegenüberliegenden Bildschirmrand fortsetzen,عند استخدام أداة التصفح، لف المؤشر عند حواف الشاشة
Where do you want to save %1?,Où voulez-vous enregistrer %1 ?,Wo soll %1 gespeichert werden?,أين تريد حفظ %1؟
Where do you want to save this certificate?,Où voulez-vous enregistrer ce certificat ?,Wo möchten Sie dieses Zertifikat speichern?,أين تريد حفظ هذه الشهادة؟
Where do you want to save this revision?,Où voulez-vous enregistrer cette révision ?,Wo möchten Sie diese Revision speichern?,أين تريد حفظ هذه المراجعة؟
White,Blanc,Weiß,الأبيض
Widget,Composant graphique,Bedienelement,وِدجَة
Width %1,Largeur %1,Breite %1,العرض %1
Wipe down,Balayer vers le bas,Nach unten auswischen,مسح للأسفل
Wipe left,Balayer vers la gauche,Nach links auswischen,مسح لليسار
Wipe right,Balayer vers la droite,Nach rechts auswischen,مسح لليمين
Wipe up,Balayer vers le haut,Nach oben auswischen,مسح للأعلى
Yellow,Jaune,Gelb,الأصفر
Yellow Highlighter,Surbrillance jaune,Gelber Textmarker,مضيء أصفر
Yes,Oui,Ja,نعم
Yes (subset),Oui (sous-ensemble),Ja (teilweise),نعم (جزئية)
You are about to close %1 tabs. Are you sure you want to continue?,Vous êtes sur le point de fermer %1 onglets. Voulez-vous vraiment continuer ?,"Sie sind dabei, die %1 Unterfenster zu schließen. Möchten Sie wirklich fortfahren?",أنت على وشك غلق الألسنة %1. أمتأكد من المتابعة؟
"You are about to save changes, but the current file format does not support saving the following elements. Please use the Okular document archive format to preserve them.","Vous êtes sur le point d'enregistrer des modifications, mais le format courant ne gère pas l'enregistrement des éléments suivants. Veuillez utiliser le format Archive de document Okular pour les conserver.","Sie sind dabei, Änderungen zu speichern, aber die folgenden Elemente können im aktuellen Dateiformat nicht gespeichert werden. Bitte benutzen Sie das Format Okular-Dokumentarchiv, um diese Elemente zu behalten.",أنت على وشك حفظ التغييرات ، لكن تنسيق الملف الحالي لا يدعم حفظ العناصر التالية. الرجاء استخدام تنسيق  أرشيف مستندات أوكلار  للحفاظ عليها.
"You are about to save changes, but the current file format does not support saving the following elements. Please use the Okular document archive format to preserve them. Click Continue to save the document and discard these elements.","Vous êtes sur le point d'enregistrer des modifications, mais le format courant ne gère pas l'enregistrement des éléments suivants. Veuillez utiliser le format Archive de document Okular pour les conserver. Cliquez sur Continuer pour enregistrer le document et perdre ces éléments.","Sie sind dabei, Änderungen zu speichern, aber die folgenden Elemente können im aktuellen Dateiformat nicht gespeichert werden. Bitte benutzen Sie das Format Okular-Dokumentarchiv, um diese Elemente zu behalten. Klicken Sie auf Fortsetzen, um das Dokument zu speichern und dabei diese Elemente zu verwerfen.",أنت على وشك حفظ التغييرات ، لكن تنسلملف الحالي لا يدعم حفظ العناصر التالية. الرجاء استخدام تنسيق  أرشيف مستندات أوكلار  للحفاظ عليها. انقر تابع لتحفظ المستند وتتجاهل هذه العناصر.
"You are about to save changes, but the current file format does not support saving the following elements. Please use the Okular document archive format to preserve them. Click Continue to save, but you will lose these elements as well as the undo/redo history.","Vous êtes sur le point d'enregistrer des modifications, mais le format courant ne gère pas l'enregistrement des éléments suivants. Veuillez utiliser le format Archive de document Okular pour les conserver. Cliquez sur Continuer pour enregistrer le document. Vous perdrez ces éléments et votre historique d'annulation.","Sie sind dabei, Änderungen zu speichern, aber die folgenden Elemente können im aktuellen Dateiformat nicht gespeichert werden. Bitte benutzen Sie das Format Okular-Dokumentarchiv, um diese Elemente zu behalten. Klicken Sie auf Fortsetzen, um das Dokument zu speichern, aber Sie werden diese Elemente und den Verlauf von Zurücknehmen/Wiederherstellen verlieren.",أنت على وشك حفظ التغييرات ، لكن تنسيق الملف الحالي لا يدعم حفظ العناصر التالية. الرجاء استخدام تنسيق  أرشيف مستندات أوكلار  للحفاظ عليها. انقر تابع لتحفظ المستند ولكن ستنفقد هذه العناصر بالإضافة إلى سجل الإعادة/التراجع.
"You can find the shared document at: %1","Vous pouvez trouver le document partagé sur : %1","Sie finden das veröffentlichte Dokument unter: %1","ستجد المستند المشارك به في: %1"
"You cannot set the editor command in an already running okular instance. Please disable the tabs and try again. Please note, that unique is also not supported when setting the editor command at the commandline.",Vous ne pouvez pas définir la commande pour l'éditeur dans une instance de Okular déjà en cours d'exécution. Veuillez désactiver les onglets et réessayer. Veuillez noter que « Unique » n'est pas non plus pris en charge lors de la configuration de la commande de l'éditeur par la ligne de commandes.,"Sie können den Editorbefehl nicht in einer bereits laufenden Okular-Instanz einstellen. Bitte schließen Sie die Unterfenster und versuchen es erneut. Beachten Sie, dass die Option „unique“ ebenfalls nicht erlaubt ist, wenn der Editorbefehl per Kommandozeile eingestellt wird.",لا يمكنك تعيين أمر المحرر نسخة عاملة من أوكلار.يرجى تعطيل الألسنة وحاول مرة أخرى. الرجاء ملاحظة أن ذاك المتفرد لا  يدعم أيضًا عند تعيين أمر المحرر في سطر الأوامر.
"You have chosen to save an Okular Archive without the file name ending with the '%1' extension. That is not allowed, do you want to choose a new name?",Vous avez choisi d'enregistrer une archive de Okular sans que le nom du fichier ne se termine par l'extension « %1 ». Cela n'est pas autorisé. Voulez-vous choisir un nouveau nom ?,"Sie möchten ein Okular-Archiv speichern, dessen Name nicht in der Erweiterung „%1” endet. Dies ist nicht zulässig, möchten Sie einen neuen Namen eingeben?",لقد اخترت حفظ أرشيف أوكلار دون أن ينتهي اسم الملف بالملحق '%1'. هذا غير مسموح هل تريد اختيار اسم جديد؟
"You have just modified the open document, but this kind of document can not be saved.
Any modification will be lost once Okular is closed.","Vous venez de modifier un document ouvert. Mais, ce genre de document ne peut être enregistré.
 Toute modification sera perdue une fois Okular fermé.","Sie haben das offene Dokument verändert, aber dieser Dateityp kann nicht gespeichert werden.
Alle Änderungen gehen verloren wenn Okular geschlossen wird.","لقد قمت للتو بتعديل المستند المفتوح، لكن لا يمكن حفظ هذا النوع من المستندات.
ستفقد أي تعديل بمجرد إغلاق أوكلار."
You have unsaved changes. Please save the document before signing it.,Vous avez des modifications non enregistrées. Veuillez enregistrer le document avant de le signer.,Sie haben noch nicht gespeicherte Änderungen. Bitte speichern Sie das Dokument vor dem Signieren.,لديك تغيرات غير محفوظة. رجاء احفظ المستند قبل توقيعه.
Zoom,Redimensionner,Skalierung,تكبير
Zoom to 100%,Zoomer à 100 %,Auf 100 % vergrößern,قرّب إلى 100٪
[n/a],[Non applicable],entfällt,[غ/م]
add annotation,Ajouter une annotation,Anmerkung hinzufügen,أضف شرحا
adjust annotation,ajuster l'annotation,Anmerkung anpassen,عدل شرح
edit annotation contents,Modifier un contenu d'annotation,Inhalte von Anmerkungen bearbeiten,حرّر محتوى شرح
edit combo form selection,Modifier la sélection de liste déroulante,Auswahl von Kombinationsfeldern bearbeiten,حرر تحديد وسرد النموذج
edit form button states,Modifier les états de boutons de formulaire,Status von Formularknöpfen bearbeiten,حرِّر حالات زِرّ النموذج
edit form contents,Modifier un contenu de formulaire,Inhalte von Formularen bearbeiten,حرّر محتوى النموذَج
edit list form choices,Modifier des choix de liste de formulaire,Auswahl von Listenfelder bearbeiten,حرِّر لائحة خيارات النموذج
edit text,Modifier du texte,Text bearbeiten,حرِّر النَص
modify annotation properties,Modifier les propriétés d'annotation,Eigenschaften der Anmerkung bearbeiten,عدِّل خصائص الشرح
of,sur,von,من
optional,optionnel,optional,اختياري
ps2pdf not found,Impossible de trouver le programme « ps2pdf »,ps2pdf nicht gefunden,ps2pdf غير موجود
remove annotation,Supprimer une annotation,Anmerkung entfernen,أزِل شرحاً
remove annotations,Supprimer des annotations,Anmerkungen entfernen,أزِل الشروح
translate annotation,Traduire une annotation,Anmerkung verschieben,ترجِم شرح
