English,French,German,Arabic
"KDE is a world-wide network of software engineers, artists, writers, translators and facilitators who are committed to Free Software development. This community has created hundreds of Free Software applications as part of the KDE frameworks, workspaces and applications.KDE is a cooperative enterprise in which no single entity controls the efforts or products of KDE to the exclusion of others. Everyone is welcome to join and contribute to KDE, including you.Visit %2 for more information about the KDE community and the software we produce.","KDE est un réseau, à l'échelle mondiale, d'ingénieurs en logiciels, d'artistes, de traducteurs et d'animateurs se consacrant au développement de logiciels libres.Cette communauté a créé des centaines d'applications de logiciel libre dans le cadre de la plate-forme de développement de KDE et de la distribution de KDE.KDE est un mouvement coopératif dans lequel aucune entité unique ne contrôle les efforts ou les produits de KDE au détriment des autres. Chacun est invité à nous rejoindre et à contribuer à KDE, y compris vous.Visitez %2 pour plus d'informations sur le projet KDE et les logiciels que nous créons.","KDE ist ein weltweites Netzwerk von Programmierern, Künstlern, Autoren, Übersetzern und Unterstützern, die sich der Entwicklung von Freier Software verschrieben haben. Diese Gemeinschaft hat hunderte freie Software-Anwendungen als Teil der KDE-Frameworks, Arbeitsumgebung und Anwendungen geschaffen.KDE wird nicht von einer einzelnen Gruppe, Firma oder Organisation kontrolliert. Jeder ist eingeladen zu KDE beizutragen.Besuchen Sie %2, um mehr Informationen über das KDE-Projekt zu erhalten. Deutschsprachige Seiten finden Sie unter http://www.kde.de/.","كِيدِي هي شبكة عالميّة مكوّنة من مطوّري برمجيّات، وفنّانين، وكاتبين، ومترجمين ومن ساهم في تطوير البرمجيّات الحرّة. صنع هذا المجتمع مئات التّطبيقات الحرّة كجزء من أُطر عمل لكِيدِي، وفضاءات عمل وتطبيقات.تُعتبر كِيدِي مشروعًا تعاونيًّا لا يتحكّم أحد بمفرده بجهود أو منتجات كِيدِي مستبعدًا الغير. الباب مفتوح للجميع للانضمام والمساهمة في كِيدِي، وأنت لست استثناءً.زُر %2 للاطلاع على معلومات أكثر عن مجتمع كِيدِي والبرمجيّات التي يقدّمها."
"<font size=""5"">KDE - Be Free!","<font size=""5"">KDE - Soyez libre !","<font size=""5"">KDE – Frei sein!","<font size=""5"">كِيدِي- كن حرًّا!"
"Translators ","Traducteurs ","Übersetzer ","المترجمون "
"Your Rights Krita is released under the GNU General Public License (version 3 or any later version). This license grants people a number of freedoms:You are free to use Krita, for any purposeYou are free to distribute KritaYou can study how Krita works and change itYou can distribute changed versions of Krita The Krita Foundation and its projects on krita.org are committed to preserving Krita as free software.Your artwork What you create with Krita is your sole property. All your artwork is free for you to use as you like. That means that Krita can be used commercially, for any purpose. There are no restrictions whatsoever. Krita’s GNU GPL license guarantees you this freedom. Nobody is ever permitted to take it away, in contrast to trial or educational versions of commercial software that will forbid your work in commercial situations. ","Vos droits Krita est publié sous la licence GNU General Public License (version 3 ou toute autre version ultérieure). Cette licence garantit un certain nombre de libertés :Vous êtes libres d'utiliser Krita à n'importe quelle fin.Vous êtes libres de distribuer Krita.Vous pouvez étudier comment Krita fonctionne et le modifier.Vous pouvez distribuer une version modifiée de Krita. La Fondation Krita et ses projets sur krita.org se sont engagés à conserver Krita comme un logiciel libre.Vos œuvres Ce que vous créez avec Krita est votre propriété entière. Vous pouvez employer toutes vos œuvres comme bon vous semble. Cela signifie que Krita peut être utilisé à des fins commerciales, ou tout autre but. Il n'y a pas la moindre restriction. La licence GNU GPL de Krita vous garantit cette liberté. Personne ne sera jamais autorisé à vous en priver, à la différence des versions d'évaluation ou éducatives des logiciels commerciaux qui interdisent toute utilisation commerciale de votre travail. ",,"<html dir=""rtl"">حقوقك أُصدرت «كريتا» برخصة غنو العموميّة (الإصدارة الثانية أو ما يليها). تمنح هذه الرخصة عددا من الحريات:أنت حر في استخدام «كريتا» لأي غرضأنت حر في توزيع «كريتا»يمكنك دراسة طرية عمل «كريتا» وتغييرهايمكنك توزيع النسخ المعدلة من «كريتا» منظّمة «كريتا» ومشاريعها على krita.org ملتزمة بإبقاء «كريتا» برمجية حرة.عملك الفني ما تنشئه بكريتا ملكية خاصة لك. لك حرية الاختيار بما تفعله مع عملك الفني. يعني هذا إمكانيّة استخدام «كريتا» تجاريا، وذلك لأي غرض. ليست هناك حدود البتة. رخصة غنو العمومية ل‍«كريتا» تضمن لك هذه الحرية. ليس مسموحا لأحد أبدا بانتهاكها، وهذا نقيض الإصدارات التجريبية أو التعليمية للبرمجيات المدفوعة التي تمنع عملك في الحالات التجارية. <pre dir=""ltr"">"
"Created By ","Créé par ","Erstellt von ","<html dir=""rtl"">من إنشاء<p dir=""ltr"">"
"Thanks To ","Remerciements à ","Dank an ","<html dir=""rtl"">شكرٌ وعرفان<p dir=""ltr"">"
"<p align=""left""><span style="" font-weight:600;"">Links","<p align=""left""><span style="" font-weight:600;"">Liens","<p align=""left""><span style="" font-weight:600;"">Verknüpfungen","<p align=""left""><span style="" font-weight:600;"">روابط"
"<p align=""left""><span style="" font-weight:600;"">Recent files","<p align=""left""><span style="" font-weight:600;"">Fichiers récents","<p align=""left""><span style="" font-weight:600;"">Zuletzt geöffnete Dateien","<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
" <span style="" font-weight:600; text-decoration: underline; color:#006e28;"">Color Spaces  determine how colors are encoded in your files. Different color spaces have different properties and are used for different purposes."," <span style="" font-weight:600; text-decoration: underline; color:#006e28;"">Les espaces colorimétriques déterminent comment les couleurs sont encodées dans vos fichiers. Les différents espaces colorimétriques possèdent des propriétés différentes et sont utilisées pour des besoins différents.",," تحدّد <span style="" font-weight:600; text-decoration: underline; color:#006e28;"">نطاقات الألوان طريقة ترميز الألوان في ملفّاتك. تختلف خصائص كلّ نطاق لونيّ كما وتختلف استخداماته."
" <span style="" color:%1;"">Recent Files"," <span style="" color:%1;"">Fichiers récents"," <span style="" color:%1;"">Zuletzt geöffnete Dateien","<html dir=""rtl""> <span style="" color:%1;"">آخر الملفّات"
  ,  ,  , وصف الإجراء
"Clone Brush: Select the source point from the current layer with Ctrl-click. Use Ctrl+Alt-click to select a source from the previously picked layer.","Dupliquer une brosse :   Sélectionner le point de source à partir du calque courant avec un « CTRL » + clic. De même, utiliser « CTRL » + « ALT » + clic pour sélectionner une source à partir du calque précédemment cliqué.","Hinweis: Dies ändert nur den Farbraum des gerenderten Bilds. Um den Farbraum der Ebenen umzuwandeln, benutzen Sie die Umwandlung des Farbraums für das Bild.",اقسم طبقة حسب اللونيُنشئ طبقة جديدة لكلّ لون في الطّبقة الحاليّة.
"Note: you need to restart Krita to enable or disable plugins.","Remarque :  vous avez besoin de re-démarrer Krita pour activer ou désactiver les modules externes.","Hinweis: Krita muss neu gestartet werden, um Module zu aktivieren oder zu deaktivieren.","<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
"Split a layer according to color Creates a new layer for every color in the active layer.","Séparer un calque en fonction de la couleur Créé un nouveau calque pour chaque couleur dans le calque actif.","Hinweis: Dies ändert nur den Farbraum des gerenderten Bilds. Um den Farbraum der Ebenen umzuwandeln, benutzen Sie die Umwandlung des Farbraums für das Bild.",اقسم طبقة حسب اللونيُنشئ طبقة جديدة لكلّ لون في الطّبقة الحاليّة.
 Action Description, Description de l'action, Aktionsbeschreibung, وصف الإجراء
" Add extra area to the region of interest to each side of the canvas.Recommended value: 25%. The region of interest will be extended by 25% to each side.","  Ajouter une zone additionnelle à la région d'intérêt de chaque côté du tableau.Valeur recommandée :  25 %. La région d'intérêt sera étendue de 25 % de chaque côté.",,"<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
 Add the author nickname and the first contact of the author profile. This is overridden by the anonymizer., Ajouter le pseudonyme de l'auteur et les premières informations de contact du profil de l'auteur. Ceci est écrasé par l'anonymiseur., Aktionsbeschreibung,أضف اسم المؤلّف المستعار وأوّل متراسل للاحة المؤلّف. سيكتب ”المجهِّل“ فوق هذا.
 Adds the imported frames in their respective slots as per the sequence numbers in the file name, Ajoute les trames importées à leurs places respectives selon leurs numéros de séquence dans le nom de fichier., Aktionsbeschreibung, وصف الإجراء
 Automatically prerender animation cache in background when the user is idle," Réaliser automatiquement en tâche de fond, un rendu préliminaire du cache d'animation quand l'utilisateur est inactif.", Hintergrundfarbe mir der transparente Pixel ersetzt werden.,خزّن المعلومات مثل الكلمات المفتاحيّة والعنوان والموضوع والرّخصة، إن أمكن.
 Background color to replace transparent pixels with., Couleur de fond à remplacer par des pixels transparents., Hintergrundfarbe mir der transparente Pixel ersetzt werden.,لون الخلفيّة لاستبدال البكسلات المخفيّة به.
 Default (encoder chooses), Par défaut (Choix de l'encodeur), Aktionsbeschreibung, وصف الإجراء
" Determines the order in which image tiles are encoded. 'Center first' prioritizes the center of the image for progressive loading, useful for web content.", Détermine l’ordre dans lequel les tuiles d’image sont encodées. L'option « Centrer d’abord' » privilégie le centre de l’image pour un chargement progressif. Ceci est utile pour le contenu Internet., Aktionsbeschreibung,أضف اسم المؤلّف المستعار وأوّل متراسل للاحة المؤلّف. سيكتب ”المجهِّل“ فوق هذا.
 Display gamma. By default this is 1.2 for converting from PQ.," Afficher le Gamma. Par défaut, il est à la valeur de 1.2 pour la conversion à partir de PQ.", Aktionsbeschreibung, وصف الإجراء
 Display gamma. By default this is 1.2 for converting from scene to display linear.," Afficher le Gamma. Par défaut, il est à la valeur de 1.2 pour la conversion vers une linéarité d'affichage.", Aktionsbeschreibung,خزّن بيانات المستند الوصفيّة في معلومات المستند. سيكتب هذا فوق أيّة بيانات طبقات وصفيّة.
 Krita will not use more CPU cores than selected by this limit, Krita n'utilisera des cœur de processeurs que jusqu'à la limité sélectionnée., Hintergrundfarbe mir der transparente Pixel ersetzt werden.,لون الخلفيّة لاستبدال البكسلات المخفيّة به.
" Only use this option forvery large files: larger than 4 GiB on disk."," N'utiliser cette option que pour les fichierstrès volumineux : de taille supérieure à 4 Go sur le disque.","<p align=""left""><span style="" font-weight:600;"">Zuletzt geöffnete Dateien","<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
" Save author nickname and the first contact information of the author profile into the png, if possible."," Enregistrer le pseudonyme de l'auteur et les premières informations de contact du profil de l'auteur, dans un fichier « png », si possible.", Aktionsbeschreibung,أضف اسم المؤلّف المستعار وأوّل متراسل للاحة المؤلّف. سيكتب ”المجهِّل“ فوق هذا.
 Sets the tile size for compression. Larger groups may improve compression but require more memory., Définit la taille des tuiles pour la compression. Des groupes plus grands peuvent améliorer la compression mais exiger plus de mémoire., Aktionsbeschreibung, وصف الإجراء
" Size limit after which the frames will be scaled downRecommended value: 2500nbsp;px"," La limite de taille après laquelle les trames seront dimensionnées vers une taille inférieure.Valeur recommandée : 2500 px","<p align=""left""><span style="" font-weight:600;"">Zuletzt geöffnete Dateien","<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
 Store document metadata that is in the document information. This will override any layer metadata.," Enregistrer les métadonnées du document, qui sont des informations sur le document. Ceci écrasera toutes les métadonnées des calques.", Aktionsbeschreibung,خزّن بيانات المستند الوصفيّة في معلومات المستند. سيكتب هذا فوق أيّة بيانات طبقات وصفيّة.
" Store information like keywords, title and subject and license, if possible."," Enregistrer des informations comme des mots clé, un titre, un objet et une licence, si possible.", Hintergrundfarbe mir der transparente Pixel ersetzt werden.,خزّن المعلومات مثل الكلمات المفتاحيّة والعنوان والموضوع والرّخصة، إن أمكن.
 The current image is too big to create a pattern.  The pattern will be scaled down., L'image courante est trop volumineuse pour créer une forme.  La forme sera redimensionnée à une taille inférieure.," Das aktive Bild ist zu groß, um ein Muster zu erstellen. Das Muster wird herunter skaliert.",الصّورة الحاليّة كبيرة جدًّا لإنشاء نقش منها. سيُصغّر النّقش.
 The display brightness in nits. By default this is set to 1000 for converting from PQ.," La luminosité d'affichage en « nits ». Par défaut, elle a pour une valeur de 1000 pour une conversion à partir de PQ.", Aktionsbeschreibung, وصف الإجراء
 The display brightness in nits. By default this is set to 1000 for converting to display linear.," La luminosité d'affichage en « nits ». Par défaut, elle a pour une valeur de 1000 vers un affichage linéaire.", Aktionsbeschreibung, وصف الإجراء
" The filter dialog will always use instant preview, even if instant preview is disabled in the quot;Viewquot; menu"," La boîte de dialogue de filtrage utilisera toujours l'aperçu instantané, même si ce dernier est désactivé dans le menu quot;Affichagequot;. ", Aktionsbeschreibung,لون الخلفيّة لاستبدال البكسلات المخفيّة به.
 The first imported frame will be placed in #0 instead of #1, La première trame importée sera placée en position #0 plutôt que #1., Aktionsbeschreibung,لون الخلفيّة لاستبدال البكسلات المخفيّة به.
" The move tool preview will always use instant preview, even if instant preview is disabled in the quot;Viewquot; menu"," L'outil de déplacement utilise toujours un aperçu instantané, même si ce dernier est désactivé dans le menu quot;Affichagequot;.", Aktionsbeschreibung,لون الخلفيّة لاستبدال البكسلات المخفيّة به.
" The timeout for rendering one frame. If your animation rendering fails regularly with a timeout, try increasing this value  Recommended value: 30...60 seconds"," Le temps maximal pour le rendu d'une trame. Si votre rendu d'animation n'aboutit pas régulièrement à cause du temps maximal imparti, essayez d'augmenter cette valeur.Valeur recommandée : 30 à 60 secondes.","<p align=""left""><span style="" font-weight:600;"">Zuletzt geöffnete Dateien","<p align=""left""><span style="" font-weight:600;"">آخر الملفات"
